# filename mjd_start mjd_end
FRB20201124A_tracking-M01_0317.fits 59311.35062285298962962962 59311.35069741839407407407
FRB20201124A_tracking-M01_0318.fits 59311.35069741839407407407 59311.35077198379851851851
FRB20201124A_tracking-M01_0319.fits 59311.35077198379851851851 59311.35084654920296296296
FRB20201124A_tracking-M01_0320.fits 59311.35084654920296296296 59311.35092111460740740740
FRB20201124A_tracking-M01_0321.fits 59311.35092111460740740740 59311.35099568001185185185
FRB20201124A_tracking-M01_0322.fits 59311.35099568001185185185 59311.35107024541629629629
FRB20201124A_tracking-M01_0323.fits 59311.35107024541629629629 59311.35114481082074074074
FRB20201124A_tracking-M01_0324.fits 59311.35114481082074074074 59311.35121937622518518518
FRB20201124A_tracking-M01_0325.fits 59311.35121937622518518518 59311.35129394162962962962
FRB20201124A_tracking-M01_0326.fits 59311.35129394162962962962 59311.35136850703407407407
FRB20201124A_tracking-M01_0327.fits 59311.35136850703407407407 59311.35144307243851851851
FRB20201124A_tracking-M01_0328.fits 59311.35144307243851851851 59311.35151763784296296296
FRB20201124A_tracking-M01_0329.fits 59311.35151763784296296296 59311.35159220324740740740
FRB20201124A_tracking-M01_0330.fits 59311.35159220324740740740 59311.35166676865185185185
FRB20201124A_tracking-M01_0331.fits 59311.35166676865185185185 59311.35174133405629629629
FRB20201124A_tracking-M01_0332.fits 59311.35174133405629629629 59311.35181589946074074074
FRB20201124A_tracking-M01_0333.fits 59311.35181589946074074074 59311.35189046486518518518
FRB20201124A_tracking-M01_0334.fits 59311.35189046486518518518 59311.35196503026962962962
FRB20201124A_tracking-M01_0335.fits 59311.35196503026962962962 59311.35203959567407407407
FRB20201124A_tracking-M01_0336.fits 59311.35203959567407407407 59311.35211416107851851851
FRB20201124A_tracking-M01_0337.fits 59311.35211416107851851851 59311.35218872648296296296
FRB20201124A_tracking-M01_0338.fits 59311.35218872648296296296 59311.35226329188740740740
FRB20201124A_tracking-M01_0339.fits 59311.35226329188740740740 59311.35233785729185185185
FRB20201124A_tracking-M01_0340.fits 59311.35233785729185185185 59311.35241242269629629629
FRB20201124A_tracking-M01_0341.fits 59311.35241242269629629629 59311.35248698810074074074
FRB20201124A_tracking-M01_0342.fits 59311.35248698810074074074 59311.35256155350518518518
FRB20201124A_tracking-M01_0343.fits 59311.35256155350518518518 59311.35263611890962962962
FRB20201124A_tracking-M01_0344.fits 59311.35263611890962962962 59311.35271068431407407407
FRB20201124A_tracking-M01_0345.fits 59311.35271068431407407407 59311.35278524971851851851
FRB20201124A_tracking-M01_0346.fits 59311.35278524971851851851 59311.35285981512296296296
FRB20201124A_tracking-M01_0347.fits 59311.35285981512296296296 59311.35293438052740740740
FRB20201124A_tracking-M01_0348.fits 59311.35293438052740740740 59311.35300894593185185185
FRB20201124A_tracking-M01_0349.fits 59311.35300894593185185185 59311.35308351133629629629
FRB20201124A_tracking-M01_0350.fits 59311.35308351133629629629 59311.35315807674074074074
FRB20201124A_tracking-M01_0351.fits 59311.35315807674074074074 59311.35323264214518518518
FRB20201124A_tracking-M01_0352.fits 59311.35323264214518518518 59311.35330720754962962962
FRB20201124A_tracking-M01_0353.fits 59311.35330720754962962962 59311.35338177295407407407
FRB20201124A_tracking-M01_0354.fits 59311.35338177295407407407 59311.35345633835851851851
FRB20201124A_tracking-M01_0355.fits 59311.35345633835851851851 59311.35353090376296296296
FRB20201124A_tracking-M01_0356.fits 59311.35353090376296296296 59311.35360546916740740740
FRB20201124A_tracking-M01_0357.fits 59311.35360546916740740740 59311.35368003457185185185
FRB20201124A_tracking-M01_0358.fits 59311.35368003457185185185 59311.35375459997629629629
FRB20201124A_tracking-M01_0359.fits 59311.35375459997629629629 59311.35382916538074074074
FRB20201124A_tracking-M01_0360.fits 59311.35382916538074074074 59311.35390373078518518518
FRB20201124A_tracking-M01_0361.fits 59311.35390373078518518518 59311.35397829618962962962
FRB20201124A_tracking-M01_0362.fits 59311.35397829618962962962 59311.35405286159407407407
FRB20201124A_tracking-M01_0363.fits 59311.35405286159407407407 59311.35412742699851851851
FRB20201124A_tracking-M01_0364.fits 59311.35412742699851851851 59311.35420199240296296296
FRB20201124A_tracking-M01_0365.fits 59311.35420199240296296296 59311.35427655780740740740
FRB20201124A_tracking-M01_0366.fits 59311.35427655780740740740 59311.35435112321185185185
FRB20201124A_tracking-M01_0367.fits 59311.35435112321185185185 59311.35442568861629629629
FRB20201124A_tracking-M01_0368.fits 59311.35442568861629629629 59311.35450025402074074074
FRB20201124A_tracking-M01_0369.fits 59311.35450025402074074074 59311.35457481942518518518
FRB20201124A_tracking-M01_0370.fits 59311.35457481942518518518 59311.35464938482962962962
FRB20201124A_tracking-M01_0371.fits 59311.35464938482962962962 59311.35472395023407407407
FRB20201124A_tracking-M01_0372.fits 59311.35472395023407407407 59311.35479851563851851851
FRB20201124A_tracking-M01_0373.fits 59311.35479851563851851851 59311.35487308104296296296
FRB20201124A_tracking-M01_0374.fits 59311.35487308104296296296 59311.35494764644740740740
FRB20201124A_tracking-M01_0375.fits 59311.35494764644740740740 59311.35502221185185185185
FRB20201124A_tracking-M01_0376.fits 59311.35502221185185185185 59311.35509677725629629629
FRB20201124A_tracking-M01_0377.fits 59311.35509677725629629629 59311.35517134266074074074
FRB20201124A_tracking-M01_0378.fits 59311.35517134266074074074 59311.35524590806518518518
FRB20201124A_tracking-M01_0379.fits 59311.35524590806518518518 59311.35532047346962962962
FRB20201124A_tracking-M01_0380.fits 59311.35532047346962962962 59311.35539503887407407407
FRB20201124A_tracking-M01_0381.fits 59311.35539503887407407407 59311.35546960427851851851
FRB20201124A_tracking-M01_0382.fits 59311.35546960427851851851 59311.35554416968296296296
FRB20201124A_tracking-M01_0383.fits 59311.35554416968296296296 59311.35561873508740740740
FRB20201124A_tracking-M01_0384.fits 59311.35561873508740740740 59311.35569330049185185185
FRB20201124A_tracking-M01_0385.fits 59311.35569330049185185185 59311.35576786589629629629
FRB20201124A_tracking-M01_0386.fits 59311.35576786589629629629 59311.35584243130074074074
FRB20201124A_tracking-M01_0387.fits 59311.35584243130074074074 59311.35591699670518518518
FRB20201124A_tracking-M01_0388.fits 59311.35591699670518518518 59311.35599156210962962962
FRB20201124A_tracking-M01_0389.fits 59311.35599156210962962962 59311.35606612751407407407
FRB20201124A_tracking-M01_0390.fits 59311.35606612751407407407 59311.35614069291851851851
FRB20201124A_tracking-M01_0391.fits 59311.35614069291851851851 59311.35621525832296296296
FRB20201124A_tracking-M01_0392.fits 59311.35621525832296296296 59311.35628982372740740740
FRB20201124A_tracking-M01_0393.fits 59311.35628982372740740740 59311.35636438913185185185
FRB20201124A_tracking-M01_0394.fits 59311.35636438913185185185 59311.35643895453629629629
FRB20201124A_tracking-M01_0395.fits 59311.35643895453629629629 59311.35651351994074074074
FRB20201124A_tracking-M01_0396.fits 59311.35651351994074074074 59311.35658808534518518518
FRB20201124A_tracking-M01_0397.fits 59311.35658808534518518518 59311.35666265074962962962
FRB20201124A_tracking-M01_0398.fits 59311.35666265074962962962 59311.35673721615407407407
FRB20201124A_tracking-M01_0399.fits 59311.35673721615407407407 59311.35681178155851851851
FRB20201124A_tracking-M01_0400.fits 59311.35681178155851851851 59311.35688634696296296296
FRB20201124A_tracking-M01_0401.fits 59311.35688634696296296296 59311.35696091236740740740
FRB20201124A_tracking-M01_0402.fits 59311.35696091236740740740 59311.35703547777185185185
FRB20201124A_tracking-M01_0403.fits 59311.35703547777185185185 59311.35711004317629629629
FRB20201124A_tracking-M01_0404.fits 59311.35711004317629629629 59311.35718460858074074074
FRB20201124A_tracking-M01_0405.fits 59311.35718460858074074074 59311.35725917398518518518
FRB20201124A_tracking-M01_0406.fits 59311.35725917398518518518 59311.35733373938962962962
FRB20201124A_tracking-M01_0407.fits 59311.35733373938962962962 59311.35740830479407407407
FRB20201124A_tracking-M01_0408.fits 59311.35740830479407407407 59311.35748287019851851851
FRB20201124A_tracking-M01_0409.fits 59311.35748287019851851851 59311.35755743560296296296
FRB20201124A_tracking-M01_0410.fits 59311.35755743560296296296 59311.35763200100740740740
FRB20201124A_tracking-M01_0411.fits 59311.35763200100740740740 59311.35770656641185185185
FRB20201124A_tracking-M01_0412.fits 59311.35770656641185185185 59311.35778113181629629629
FRB20201124A_tracking-M01_0413.fits 59311.35778113181629629629 59311.35785569722074074074
FRB20201124A_tracking-M01_0414.fits 59311.35785569722074074074 59311.35793026262518518518
FRB20201124A_tracking-M01_0415.fits 59311.35793026262518518518 59311.35800482802962962962
FRB20201124A_tracking-M01_0416.fits 59311.35800482802962962962 59311.35807939343407407407
FRB20201124A_tracking-M01_0417.fits 59311.35807939343407407407 59311.35815395883851851851
FRB20201124A_tracking-M01_0418.fits 59311.35815395883851851851 59311.35822852424296296296
FRB20201124A_tracking-M01_0419.fits 59311.35822852424296296296 59311.35830308964740740740
FRB20201124A_tracking-M01_0420.fits 59311.35830308964740740740 59311.35837765505185185185
FRB20201124A_tracking-M01_0421.fits 59311.35837765505185185185 59311.35845222045629629629
FRB20201124A_tracking-M01_0422.fits 59311.35845222045629629629 59311.35852678586074074074
FRB20201124A_tracking-M01_0423.fits 59311.35852678586074074074 59311.35860135126518518518
FRB20201124A_tracking-M01_0424.fits 59311.35860135126518518518 59311.35867591666962962962
FRB20201124A_tracking-M01_0425.fits 59311.35867591666962962962 59311.35875048207407407407
FRB20201124A_tracking-M01_0426.fits 59311.35875048207407407407 59311.35882504747851851851
FRB20201124A_tracking-M01_0427.fits 59311.35882504747851851851 59311.35889961288296296296
FRB20201124A_tracking-M01_0428.fits 59311.35889961288296296296 59311.35897417828740740740
FRB20201124A_tracking-M01_0429.fits 59311.35897417828740740740 59311.35904874369185185185
FRB20201124A_tracking-M01_0430.fits 59311.35904874369185185185 59311.35912330909629629629
FRB20201124A_tracking-M01_0431.fits 59311.35912330909629629629 59311.35919787450074074074
FRB20201124A_tracking-M01_0432.fits 59311.35919787450074074074 59311.35927243990518518518
FRB20201124A_tracking-M01_0433.fits 59311.35927243990518518518 59311.35934700530962962962
FRB20201124A_tracking-M01_0434.fits 59311.35934700530962962962 59311.35942157071407407407
FRB20201124A_tracking-M01_0435.fits 59311.35942157071407407407 59311.35949613611851851851
FRB20201124A_tracking-M01_0436.fits 59311.35949613611851851851 59311.35957070152296296296
FRB20201124A_tracking-M01_0437.fits 59311.35957070152296296296 59311.35964526692740740740
FRB20201124A_tracking-M01_0438.fits 59311.35964526692740740740 59311.35971983233185185185
FRB20201124A_tracking-M01_0439.fits 59311.35971983233185185185 59311.35979439773629629629
FRB20201124A_tracking-M01_0440.fits 59311.35979439773629629629 59311.35986896314074074074
FRB20201124A_tracking-M01_0441.fits 59311.35986896314074074074 59311.35994352854518518518
FRB20201124A_tracking-M01_0442.fits 59311.35994352854518518518 59311.36001809394962962962
FRB20201124A_tracking-M01_0443.fits 59311.36001809394962962962 59311.36009265935407407407
FRB20201124A_tracking-M01_0444.fits 59311.36009265935407407407 59311.36016722475851851851
FRB20201124A_tracking-M01_0445.fits 59311.36016722475851851851 59311.36024179016296296296
FRB20201124A_tracking-M01_0446.fits 59311.36024179016296296296 59311.36031635556740740740
FRB20201124A_tracking-M01_0447.fits 59311.36031635556740740740 59311.36039092097185185185
FRB20201124A_tracking-M01_0448.fits 59311.36039092097185185185 59311.36046548637629629629
FRB20201124A_tracking-M01_0449.fits 59311.36046548637629629629 59311.36054005178074074074
FRB20201124A_tracking-M01_0450.fits 59311.36054005178074074074 59311.36061461718518518518
FRB20201124A_tracking-M01_0451.fits 59311.36061461718518518518 59311.36068918258962962962
FRB20201124A_tracking-M01_0452.fits 59311.36068918258962962962 59311.36076374799407407407
FRB20201124A_tracking-M01_0453.fits 59311.36076374799407407407 59311.36083831339851851851
FRB20201124A_tracking-M01_0454.fits 59311.36083831339851851851 59311.36091287880296296296
FRB20201124A_tracking-M01_0455.fits 59311.36091287880296296296 59311.36098744420740740740
FRB20201124A_tracking-M01_0456.fits 59311.36098744420740740740 59311.36106200961185185185
FRB20201124A_tracking-M01_0457.fits 59311.36106200961185185185 59311.36113657501629629629
FRB20201124A_tracking-M01_0458.fits 59311.36113657501629629629 59311.36121114042074074074
FRB20201124A_tracking-M01_0459.fits 59311.36121114042074074074 59311.36128570582518518518
FRB20201124A_tracking-M01_0460.fits 59311.36128570582518518518 59311.36136027122962962962
FRB20201124A_tracking-M01_0461.fits 59311.36136027122962962962 59311.36143483663407407407
FRB20201124A_tracking-M01_0462.fits 59311.36143483663407407407 59311.36150940203851851851
FRB20201124A_tracking-M01_0463.fits 59311.36150940203851851851 59311.36158396744296296296
FRB20201124A_tracking-M01_0464.fits 59311.36158396744296296296 59311.36165853284740740740
FRB20201124A_tracking-M01_0465.fits 59311.36165853284740740740 59311.36173309825185185185
FRB20201124A_tracking-M01_0466.fits 59311.36173309825185185185 59311.36180766365629629629
FRB20201124A_tracking-M01_0467.fits 59311.36180766365629629629 59311.36188222906074074074
FRB20201124A_tracking-M01_0468.fits 59311.36188222906074074074 59311.36195679446518518518
FRB20201124A_tracking-M01_0469.fits 59311.36195679446518518518 59311.36203135986962962962
FRB20201124A_tracking-M01_0470.fits 59311.36203135986962962962 59311.36210592527407407407
FRB20201124A_tracking-M01_0471.fits 59311.36210592527407407407 59311.36218049067851851851
FRB20201124A_tracking-M01_0472.fits 59311.36218049067851851851 59311.36225505608296296296
FRB20201124A_tracking-M01_0473.fits 59311.36225505608296296296 59311.36232962148740740740
FRB20201124A_tracking-M01_0474.fits 59311.36232962148740740740 59311.36240418689185185185
FRB20201124A_tracking-M01_0475.fits 59311.36240418689185185185 59311.36247875229629629629
FRB20201124A_tracking-M01_0476.fits 59311.36247875229629629629 59311.36255331770074074074
FRB20201124A_tracking-M01_0477.fits 59311.36255331770074074074 59311.36262788310518518518
FRB20201124A_tracking-M01_0478.fits 59311.36262788310518518518 59311.36270244850962962962
FRB20201124A_tracking-M01_0479.fits 59311.36270244850962962962 59311.36277701391407407407
FRB20201124A_tracking-M01_0480.fits 59311.36277701391407407407 59311.36285157931851851851
FRB20201124A_tracking-M01_0481.fits 59311.36285157931851851851 59311.36292614472296296296
FRB20201124A_tracking-M01_0482.fits 59311.36292614472296296296 59311.36300071012740740740
FRB20201124A_tracking-M01_0483.fits 59311.36300071012740740740 59311.36307527553185185185
FRB20201124A_tracking-M01_0484.fits 59311.36307527553185185185 59311.36314984093629629629
FRB20201124A_tracking-M01_0485.fits 59311.36314984093629629629 59311.36322440634074074074
FRB20201124A_tracking-M01_0486.fits 59311.36322440634074074074 59311.36329897174518518518
FRB20201124A_tracking-M01_0487.fits 59311.36329897174518518518 59311.36337353714962962962
FRB20201124A_tracking-M01_0488.fits 59311.36337353714962962962 59311.36344810255407407407
FRB20201124A_tracking-M01_0489.fits 59311.36344810255407407407 59311.36352266795851851851
FRB20201124A_tracking-M01_0490.fits 59311.36352266795851851851 59311.36359723336296296296
FRB20201124A_tracking-M01_0491.fits 59311.36359723336296296296 59311.36367179876740740740
FRB20201124A_tracking-M01_0492.fits 59311.36367179876740740740 59311.36374636417185185185
FRB20201124A_tracking-M01_0493.fits 59311.36374636417185185185 59311.36382092957629629629
FRB20201124A_tracking-M01_0494.fits 59311.36382092957629629629 59311.36389549498074074074
FRB20201124A_tracking-M01_0495.fits 59311.36389549498074074074 59311.36397006038518518518
FRB20201124A_tracking-M01_0496.fits 59311.36397006038518518518 59311.36404462578962962962
FRB20201124A_tracking-M01_0497.fits 59311.36404462578962962962 59311.36411919119407407407
FRB20201124A_tracking-M01_0498.fits 59311.36411919119407407407 59311.36419375659851851851
FRB20201124A_tracking-M01_0499.fits 59311.36419375659851851851 59311.36426832200296296296
FRB20201124A_tracking-M01_0500.fits 59311.36426832200296296296 59311.36434288740740740740
FRB20201124A_tracking-M01_0501.fits 59311.36434288740740740740 59311.36441745281185185185
FRB20201124A_tracking-M01_0502.fits 59311.36441745281185185185 59311.36449201821629629629
FRB20201124A_tracking-M01_0503.fits 59311.36449201821629629629 59311.36456658362074074074
FRB20201124A_tracking-M01_0504.fits 59311.36456658362074074074 59311.36464114902518518518
FRB20201124A_tracking-M01_0505.fits 59311.36464114902518518518 59311.36471571442962962962
FRB20201124A_tracking-M01_0506.fits 59311.36471571442962962962 59311.36479027983407407407
FRB20201124A_tracking-M01_0507.fits 59311.36479027983407407407 59311.36486484523851851851
FRB20201124A_tracking-M01_0508.fits 59311.36486484523851851851 59311.36493941064296296296
FRB20201124A_tracking-M01_0509.fits 59311.36493941064296296296 59311.36501397604740740740
FRB20201124A_tracking-M01_0510.fits 59311.36501397604740740740 59311.36508854145185185185
FRB20201124A_tracking-M01_0511.fits 59311.36508854145185185185 59311.36516310685629629629
FRB20201124A_tracking-M01_0512.fits 59311.36516310685629629629 59311.36523767226074074074
FRB20201124A_tracking-M01_0513.fits 59311.36523767226074074074 59311.36531223766518518518
FRB20201124A_tracking-M01_0514.fits 59311.36531223766518518518 59311.36538680306962962962
FRB20201124A_tracking-M01_0515.fits 59311.36538680306962962962 59311.36546136847407407407
FRB20201124A_tracking-M01_0516.fits 59311.36546136847407407407 59311.36553593387851851851
FRB20201124A_tracking-M01_0517.fits 59311.36553593387851851851 59311.36561049928296296296
FRB20201124A_tracking-M01_0518.fits 59311.36561049928296296296 59311.36568506468740740740
FRB20201124A_tracking-M01_0519.fits 59311.36568506468740740740 59311.36575963009185185185
FRB20201124A_tracking-M01_0520.fits 59311.36575963009185185185 59311.36583419549629629629
FRB20201124A_tracking-M01_0521.fits 59311.36583419549629629629 59311.36590876090074074074
FRB20201124A_tracking-M01_0522.fits 59311.36590876090074074074 59311.36598332630518518518
FRB20201124A_tracking-M01_0523.fits 59311.36598332630518518518 59311.36605789170962962962
FRB20201124A_tracking-M01_0524.fits 59311.36605789170962962962 59311.36613245711407407407
FRB20201124A_tracking-M01_0525.fits 59311.36613245711407407407 59311.36620702251851851851
FRB20201124A_tracking-M01_0526.fits 59311.36620702251851851851 59311.36628158792296296296
FRB20201124A_tracking-M01_0527.fits 59311.36628158792296296296 59311.36635615332740740740
FRB20201124A_tracking-M01_0528.fits 59311.36635615332740740740 59311.36643071873185185185
FRB20201124A_tracking-M01_0529.fits 59311.36643071873185185185 59311.36650528413629629629
FRB20201124A_tracking-M01_0530.fits 59311.36650528413629629629 59311.36657984954074074074
FRB20201124A_tracking-M01_0531.fits 59311.36657984954074074074 59311.36665441494518518518
FRB20201124A_tracking-M01_0532.fits 59311.36665441494518518518 59311.36672898034962962962
FRB20201124A_tracking-M01_0533.fits 59311.36672898034962962962 59311.36680354575407407407
FRB20201124A_tracking-M01_0534.fits 59311.36680354575407407407 59311.36687811115851851851
FRB20201124A_tracking-M01_0535.fits 59311.36687811115851851851 59311.36695267656296296296
FRB20201124A_tracking-M01_0536.fits 59311.36695267656296296296 59311.36702724196740740740
FRB20201124A_tracking-M01_0537.fits 59311.36702724196740740740 59311.36710180737185185185
FRB20201124A_tracking-M01_0538.fits 59311.36710180737185185185 59311.36717637277629629629
FRB20201124A_tracking-M01_0539.fits 59311.36717637277629629629 59311.36725093818074074074
FRB20201124A_tracking-M01_0540.fits 59311.36725093818074074074 59311.36732550358518518518
FRB20201124A_tracking-M01_0541.fits 59311.36732550358518518518 59311.36740006898962962962
FRB20201124A_tracking-M01_0542.fits 59311.36740006898962962962 59311.36747463439407407407
FRB20201124A_tracking-M01_0543.fits 59311.36747463439407407407 59311.36754919979851851851
FRB20201124A_tracking-M01_0544.fits 59311.36754919979851851851 59311.36762376520296296296
FRB20201124A_tracking-M01_0545.fits 59311.36762376520296296296 59311.36769833060740740740
FRB20201124A_tracking-M01_0546.fits 59311.36769833060740740740 59311.36777289601185185185
FRB20201124A_tracking-M01_0547.fits 59311.36777289601185185185 59311.36784746141629629629
FRB20201124A_tracking-M01_0548.fits 59311.36784746141629629629 59311.36792202682074074074
FRB20201124A_tracking-M01_0549.fits 59311.36792202682074074074 59311.36799659222518518518
FRB20201124A_tracking-M01_0550.fits 59311.36799659222518518518 59311.36807115762962962962
FRB20201124A_tracking-M01_0551.fits 59311.36807115762962962962 59311.36814572303407407407
FRB20201124A_tracking-M01_0552.fits 59311.36814572303407407407 59311.36822028843851851851
FRB20201124A_tracking-M01_0553.fits 59311.36822028843851851851 59311.36829485384296296296
FRB20201124A_tracking-M01_0554.fits 59311.36829485384296296296 59311.36836941924740740740
FRB20201124A_tracking-M01_0555.fits 59311.36836941924740740740 59311.36844398465185185185
FRB20201124A_tracking-M01_0556.fits 59311.36844398465185185185 59311.36851855005629629629
FRB20201124A_tracking-M01_0557.fits 59311.36851855005629629629 59311.36859311546074074074
FRB20201124A_tracking-M01_0558.fits 59311.36859311546074074074 59311.36866768086518518518
FRB20201124A_tracking-M01_0559.fits 59311.36866768086518518518 59311.36874224626962962962
FRB20201124A_tracking-M01_0560.fits 59311.36874224626962962962 59311.36881681167407407407
FRB20201124A_tracking-M01_0561.fits 59311.36881681167407407407 59311.36889137707851851851
FRB20201124A_tracking-M01_0562.fits 59311.36889137707851851851 59311.36896594248296296296
FRB20201124A_tracking-M01_0563.fits 59311.36896594248296296296 59311.36904050788740740740
FRB20201124A_tracking-M01_0564.fits 59311.36904050788740740740 59311.36911507329185185185
FRB20201124A_tracking-M01_0565.fits 59311.36911507329185185185 59311.36918963869629629629
FRB20201124A_tracking-M01_0566.fits 59311.36918963869629629629 59311.36926420410074074074
FRB20201124A_tracking-M01_0567.fits 59311.36926420410074074074 59311.36933876950518518518
FRB20201124A_tracking-M01_0568.fits 59311.36933876950518518518 59311.36941333490962962962
FRB20201124A_tracking-M01_0569.fits 59311.36941333490962962962 59311.36948790031407407407
FRB20201124A_tracking-M01_0570.fits 59311.36948790031407407407 59311.36956246571851851851
FRB20201124A_tracking-M01_0571.fits 59311.36956246571851851851 59311.36963703112296296296
FRB20201124A_tracking-M01_0572.fits 59311.36963703112296296296 59311.36971159652740740740
FRB20201124A_tracking-M01_0573.fits 59311.36971159652740740740 59311.36978616193185185185
FRB20201124A_tracking-M01_0574.fits 59311.36978616193185185185 59311.36986072733629629629
FRB20201124A_tracking-M01_0575.fits 59311.36986072733629629629 59311.36993529274074074074
FRB20201124A_tracking-M01_0576.fits 59311.36993529274074074074 59311.37000985814518518518
FRB20201124A_tracking-M01_0577.fits 59311.37000985814518518518 59311.37008442354962962962
FRB20201124A_tracking-M01_0578.fits 59311.37008442354962962962 59311.37015898895407407407
FRB20201124A_tracking-M01_0579.fits 59311.37015898895407407407 59311.37023355435851851851
FRB20201124A_tracking-M01_0580.fits 59311.37023355435851851851 59311.37030811976296296296
FRB20201124A_tracking-M01_0581.fits 59311.37030811976296296296 59311.37038268516740740740
FRB20201124A_tracking-M01_0582.fits 59311.37038268516740740740 59311.37045725057185185185
FRB20201124A_tracking-M01_0583.fits 59311.37045725057185185185 59311.37053181597629629629
FRB20201124A_tracking-M01_0584.fits 59311.37053181597629629629 59311.37060638138074074074
FRB20201124A_tracking-M01_0585.fits 59311.37060638138074074074 59311.37068094678518518518
FRB20201124A_tracking-M01_0586.fits 59311.37068094678518518518 59311.37075551218962962962
FRB20201124A_tracking-M01_0587.fits 59311.37075551218962962962 59311.37083007759407407407
FRB20201124A_tracking-M01_0588.fits 59311.37083007759407407407 59311.37090464299851851851
FRB20201124A_tracking-M01_0589.fits 59311.37090464299851851851 59311.37097920840296296296
FRB20201124A_tracking-M01_0590.fits 59311.37097920840296296296 59311.37105377380740740740
FRB20201124A_tracking-M01_0591.fits 59311.37105377380740740740 59311.37112833921185185185
FRB20201124A_tracking-M01_0592.fits 59311.37112833921185185185 59311.37120290461629629629
FRB20201124A_tracking-M01_0593.fits 59311.37120290461629629629 59311.37127747002074074074
FRB20201124A_tracking-M01_0594.fits 59311.37127747002074074074 59311.37135203542518518518
FRB20201124A_tracking-M01_0595.fits 59311.37135203542518518518 59311.37142660082962962962
FRB20201124A_tracking-M01_0596.fits 59311.37142660082962962962 59311.37150116623407407407
FRB20201124A_tracking-M01_0597.fits 59311.37150116623407407407 59311.37157573163851851851
FRB20201124A_tracking-M01_0598.fits 59311.37157573163851851851 59311.37165029704296296296
FRB20201124A_tracking-M01_0599.fits 59311.37165029704296296296 59311.37172486244740740740
FRB20201124A_tracking-M01_0600.fits 59311.37172486244740740740 59311.37179942785185185185
FRB20201124A_tracking-M01_0601.fits 59311.37179942785185185185 59311.37187399325629629629
FRB20201124A_tracking-M01_0602.fits 59311.37187399325629629629 59311.37194855866074074074
FRB20201124A_tracking-M01_0603.fits 59311.37194855866074074074 59311.37202312406518518518
FRB20201124A_tracking-M01_0604.fits 59311.37202312406518518518 59311.37209768946962962962
FRB20201124A_tracking-M01_0605.fits 59311.37209768946962962962 59311.37217225487407407407
FRB20201124A_tracking-M01_0606.fits 59311.37217225487407407407 59311.37224682027851851851
FRB20201124A_tracking-M01_0607.fits 59311.37224682027851851851 59311.37232138568296296296
FRB20201124A_tracking-M01_0608.fits 59311.37232138568296296296 59311.37239595108740740740
FRB20201124A_tracking-M01_0609.fits 59311.37239595108740740740 59311.37247051649185185185
FRB20201124A_tracking-M01_0610.fits 59311.37247051649185185185 59311.37254508189629629629
FRB20201124A_tracking-M01_0611.fits 59311.37254508189629629629 59311.37261964730074074074
FRB20201124A_tracking-M01_0612.fits 59311.37261964730074074074 59311.37269421270518518518
FRB20201124A_tracking-M01_0613.fits 59311.37269421270518518518 59311.37276877810962962962
FRB20201124A_tracking-M01_0614.fits 59311.37276877810962962962 59311.37284334351407407407
FRB20201124A_tracking-M01_0615.fits 59311.37284334351407407407 59311.37291790891851851851
FRB20201124A_tracking-M01_0616.fits 59311.37291790891851851851 59311.37299247432296296296
FRB20201124A_tracking-M01_0617.fits 59311.37299247432296296296 59311.37306703972740740740
FRB20201124A_tracking-M01_0618.fits 59311.37306703972740740740 59311.37314160513185185185
FRB20201124A_tracking-M01_0619.fits 59311.37314160513185185185 59311.37321617053629629629
FRB20201124A_tracking-M01_0620.fits 59311.37321617053629629629 59311.37329073594074074074
FRB20201124A_tracking-M01_0621.fits 59311.37329073594074074074 59311.37336530134518518518
FRB20201124A_tracking-M01_0622.fits 59311.37336530134518518518 59311.37343986674962962962
FRB20201124A_tracking-M01_0623.fits 59311.37343986674962962962 59311.37351443215407407407
FRB20201124A_tracking-M01_0624.fits 59311.37351443215407407407 59311.37358899755851851851
FRB20201124A_tracking-M01_0625.fits 59311.37358899755851851851 59311.37366356296296296296
FRB20201124A_tracking-M01_0626.fits 59311.37366356296296296296 59311.37373812836740740740
FRB20201124A_tracking-M01_0627.fits 59311.37373812836740740740 59311.37381269377185185185
FRB20201124A_tracking-M01_0628.fits 59311.37381269377185185185 59311.37388725917629629629
FRB20201124A_tracking-M01_0629.fits 59311.37388725917629629629 59311.37396182458074074074
FRB20201124A_tracking-M01_0630.fits 59311.37396182458074074074 59311.37403638998518518518
FRB20201124A_tracking-M01_0631.fits 59311.37403638998518518518 59311.37411095538962962962
FRB20201124A_tracking-M01_0632.fits 59311.37411095538962962962 59311.37418552079407407407
FRB20201124A_tracking-M01_0633.fits 59311.37418552079407407407 59311.37426008619851851851
FRB20201124A_tracking-M01_0634.fits 59311.37426008619851851851 59311.37433465160296296296
FRB20201124A_tracking-M01_0635.fits 59311.37433465160296296296 59311.37440921700740740740
FRB20201124A_tracking-M01_0636.fits 59311.37440921700740740740 59311.37448378241185185185
FRB20201124A_tracking-M01_0637.fits 59311.37448378241185185185 59311.37455834781629629629
FRB20201124A_tracking-M01_0638.fits 59311.37455834781629629629 59311.37463291322074074074
FRB20201124A_tracking-M01_0639.fits 59311.37463291322074074074 59311.37470747862518518518
FRB20201124A_tracking-M01_0640.fits 59311.37470747862518518518 59311.37478204402962962962
FRB20201124A_tracking-M01_0641.fits 59311.37478204402962962962 59311.37485660943407407407
